movie_id,cast_id,cast_name,actor_gender,actor_id,cast_character
165,51,"Thomas F. Wilson",2,51,"Biff Tannen / Griff"
824,51,"Daniel Scott",0,51,"Absinthe Drinker / Guitarist"
1577,51,"Richard Harte",0,51,"Featured Graveyard Undead 2 / Featured Rooftop Undead #2"
1894,51,"Susie Porter",1,51,"Hermione Bagwa / WA-7"
5393,51,"John DiMaggio",0,51,"Zwerg 1/Zwerg 2/Riese"
34584,51,"Alan Oppenheimer",0,51,"Rockbiter / Falkor / G'mork / Narrator (voice)"
61891,51,"Craig Salisbury",2,51,"Dwarf / Puck"
80271,51,"Apollo Bacala",0,51,"Diner Patron / BG"
82703,51,"Jess Harnell",2,51,"Abraham Lincoln / George Washington / Bill Clinton / Isaac Newton / New York City Cop (voice)"
137106,51,"Jorma Taccone",2,51,"Shakespeare / Additional Voices (voice)"
140300,51,"Mick Wingert",0,51,"Farmer Goose / Farmer Rabbit (voice)"
152601,51,"Lil Buck",0,51,"Busker / Dancer"
2976,52,"Greg Farkas",0,52,"Link's Backup Singer / Teen"
5393,52,"Tom Kenny",2,52,"Freund 3/Zwerg 3/Bote/Wolf 2"
10202,52,"Rob Schneider",2,52,"Chief Running Mouth / Pickpocket"
11247,52,"Sandra McCoy",1,52,"Cheerleader / Dancer #1"
37821,52,"Lynn McArthur",0,52,"Neighbor / Party Guest (uncredited)"
72710,52,"Saoirse Ronan",1,52,"Melanie Stryder / Wanda"
102899,52,"Hayley Lovitt",0,52,"Janet van Dyne / The Wasp"
296099,52,"Cameron McIntyre",0,52,"Young James (age 7 / 9)"
22,53,"Matthew Bowyer",0,53,"Sailor / Edinburgh"
921,53,"Nick Alachiotis",0,53,"Baer Cornerman / Undercard Boxer - Feldman"
11247,53,"Julianne Waters",1,53,"Cheerleader / Dancer #2"
14560,53,"Ellen Becker-Gray",1,53,"Mall Shopper / Wedding Guest"
19959,53,"Nicholas Purcell",0,53,"Pulaski / Commando"
82690,53,"Raymond S. Persi",2,53,"Gene / Zombie (voice)"
285923,53,"Marley Shelton",1,53,"Dr. Dakota Block (McGraw) (segment \Death Proof\) / Dakota (segment \Planet Terror\)"
11,54,"Peter Diamond",2,54,"Stormtrooper / Tusken Raider / Death Star Trooper / Garouf Lafoe (uncredited)"
121,54,"Jed Brophy",0,54,"Sharku / Snaga"
2118,54,"Norman Howell",2,54,"Officer / Detective at Hollywood Station"
11247,54,"Karen Elmore",0,54,"Cheerleader / Dancer #3"
72559,54,"Luke Bracey",2,54,"Rexford Lewis / Cobra Commander"
810,55,"Chris Miller",2,55,"Puppet Master / Announcer / Mascot / Singing Villain (voice)"
2118,55,"Brian Lally",0,55,"Officer / Detective at Hollywood Station"
3766,55,"Philip Van Zandt",2,55,"Policeman / Thug (uncredited)"
10564,55,"Alecia Batson",1,55,"Girl in Bar / Girl on the Street"
11247,55,"Stella Choe",1,55,"Cheerleader / Dancer #4"
16869,55,"Petra Hartung",1,55,"German Female Soldier / Beethoven"
102651,55,"Sandy Fox",1,55,"Fairies / Creatures (voice)"
16,56,"Noah Lazarus",0,56,"Officer of the Court / Dancer"
28,56,"Jerry Ross",2,56,"Johnny from Malibu / Mike from San Diego"
810,56,"Latifa Ouaou",1,56,"Cheerleader / Guinevere / Woman (voice)"
1018,56,"Geno Silva",2,56,"Cookie Park Hotel Manager / Club Silencio M.C."
1930,56,"Andrew Garfield",2,56,"Peter Parker / Spider-Man"
5393,56,"Kath Soucie",1,56,"Stiefschwester 1/Baby/Rotk\u00e4ppchen"
7191,56,"Jason Giffin",0,56,"National Guardsman / Tank Gunner (uncredited)"
11247,56,"Jessie Rice-Holiday",1,56,"Cheerleader / Dancer #5"
16869,56,"Volker Michalowski",2,56,"German Soldier / Edgar Wallace"
99861,56,"Anthony Mackie",2,56,"Sam Wilson / The Falcon"
16,57,"John Martinus",2,57,"Chairman / Dancer"
680,57,"Venessia Valentino",1,57,"Pedestrian / Bonnie Dimmick"
1894,57,"Steven Boyle",0,57,"Senator Ask Aak / Passel Argente"
3059,57,"Walter Long",2,57,"The Musketeer of the Slums / Babylonian Warrior"
10564,57,"Jeff Cooper",0,57,"Nightclub Customer / Pedestrian"
11247,57,"Cricket Hamar",0,57,"Cheerleader / Dancer #6"
16869,57,"Ken Duken",2,57,"German Soldier / Mata Hari"
22970,57,"Richard Cetrone",2,57,Werewolf/Merman
170687,57,"Dee Bradley Baker",2,57,"Fish / Wheels / Bucket (voice)"
1417,58,"Pablo Ad\u00e1n",0,58,"Narrator / Fauno (voice)"
1930,58,"Rhys Ifans",2,58,"Dr. Curt Connors / The Lizard"
3083,58,"H.V. Kaltenborn",0,58,"Himself - Radio Broadcaster / Trailer Narrator"
3179,58,"Kristofor Brown",0,58,"Man on Plane / Man in Confession Booth / Old Guy / Jim (voice)"
11247,58,"Shannon Novak",1,58,"Cheerleader / Dancer #7"
11324,58,"Dan Marshall",0,58,"U.S. G.I. at Dachau Liberation / German S.S. Officer Killed (uncredited)"
36658,58,"Layke Anderson",2,58,"Douglas Ramsey / Cypher"
209112,58,"Ezra Miller",2,58,"Barry Allen / The Flash"
3179,59,"Eric Bogosian",2,59,"Old Faithful Ranger / White House Press Secretary / Strategic Air Command Lieutenant (voice)"
23168,59,"Dan Marshall",0,59,"Pedestrian Harvard Professor / Graduate Student (uncredited)"
170687,59,"Nika Futterman",1,59,"Oil Can / Knickers (voice)"
762,60,"Sandy Johnson",0,60,"Knight Who Says Ni / Witch-Hunting Villager / Musician at Swamp Castle / Monk / Knight in Final Battle"
863,60,"Phil Proctor",2,60,"Airline Rep / sign-off voice / Mr. Konishi (voice)"
45610,60,"Brett Wagner",0,60,"Ben Hobbes / Biker"
46529,60,"Brittany Forringer",0,60,"Cheerleader / Party Guest (uncredited)"
82690,60,"Tucker Gilmore",0,60,"Sugar Rush Announcer / Turtle (voice)"
170687,60,"Pat Fraley",2,60,"Fragile / Sweets (voice)"
347969,60,"Jameson Macmillan",0,60,"Cowboy / Townsman (uncredited)"
3179,61,"Pamela Blair",0,61,"Flight Attendant / White House Tour Guide (voice)"
7191,61,"Julio Leal",0,61,"Rocketeer / Soldier (uncredited)"
10193,61,"Frank Welker",2,61,"Bullseye / Buster / The Monkey / Pigeon (voice) (uncredited)"
14560,61,"Chemi Che-Mponda",1,61,"Mall Shopper / Wedding Guest"
170687,61,"Fred Tatasciore",2,61,"Clocks / Specs (voice)"
347969,61,"Michael Neal Powell",0,61,"Roscoe 'Doc' / Gulch Gambler (uncredited)"
35,62,"Tress MacNeille",1,62,"Sweet Old Lady / Colin / Mrs. Skinner / Nelson's Mother / Pig / Cat Lady / Female EPA Worker / G.P.S. Woman / Cookie Kwan / Lindsey Naegle / TV Son / Medicine Woman / Girl on Phone (voice)"
11,63,"Rusty Goffe",0,63,"Kabe / Jawa / GONK Droid (uncredited)"
657,63,"Nikki Van der Zyl",0,63,"Sylvia Trench / Receptionist (voice) (uncredited)"
11615,63,"Ken Edwards",0,63,"State Trooper / Lunch Patron (uncredited)"
80585,63,"Veronica Berry",1,63,"Louise / Assistant #2"
254470,63,"Clay Matthews",0,63,"NFL Player / Green Bay Packer"
16869,64,"Sebastian H\u00fclk",2,64,"Hellstrom's Driver / Nazi Usher #1"
55604,64,"Sam Garrett",0,64,"Rider / Roper"
170687,64,"James Urbaniak",2,64,"Sir Broderick / Male Workman 1 / Male Workman 2 (voice)"
223702,64,"Sugar Lyn Beard",1,64,"Baby Carrot / Cookies (voice)"
254470,64,"David Bakhtiari",0,64,"NFL Player / Green Bay Packer"
35,65,"Karl Wiedergott",2,65,"Man / EPA Driver (voice)"
808,65,"Frank Welker",2,65,"Dragon / Animals' Vocal Effects (voice) (uncredited)"
3766,65,"Philip Morris",2,65,"Port Steward / Officer Peters (uncredited)"
46529,65,"Doug Michaels",0,65,"Student / Party Boy (uncredited)"
145220,65,"Louise Gold",0,65,"Annie Sue / UK Muppet Performer (voice)"
170687,65,"Brian George",2,65,"Boulanger / Male Aristocrat (voice)"
223702,65,"Conrad Vernon",2,65,"Toilet Paper / Sauerkraut / Catcall Sausage / Grape #1 / Beer Can / Pop Bottle (voice)"
254470,65,"Donny Barclay",0,65,"NFL Player / Green Bay Packer"
1893,66,"Peter Serafinowicz",2,66,"Darth Maul / Battle Droid Commander / Gungan Scout (voice)"
3059,66,"Howard Gaye",2,66,"Jesus Christ / Cardinal de Lorraine"
9762,66,Jeanne,0,66,"Girl Singer #1 / Lucy Back Up Singer #1"
23685,66,"Rex Reddick",0,66,"Museum Guard / Tuxedo Guard"
44943,66,"Emily D. Haley",0,66,"Citizen / Dead Citizen (uncredited)"
82525,66,"Trevor Donovan",0,66,"Matt / Magda's Boyfriend"
192141,66,"Stacy Chbosky",1,66,"Mother / Woman Next Door"
223702,66,"Vincent Tong",0,66,"Pislitz Chips / Juice Box / Jamaican Rum (voice)"
248774,66,"Mika Alexander",0,66,"Extra Bar / Comedy Club"
254470,66,"Josh Sitton",0,66,"NFL Player / Green Bay Packer"
187,67,"Randal Reeder",2,67,"Man w/ Hitman"
679,67,"Carl Toop",0,67,"Aliens/Alien Queen"
3059,67,"William H. Brown",0,67,"Father of the Bride of Cana / Warden"
10528,67,"Timothy O'Hara",0,67,"Porter / Smith"
44564,67,"Kelly Coughlin",1,67,"Waitress / Pedestrian"
102651,67,"Josh Dyer",0,67,"Stefan's Soldier / Henry's Soldier (uncredited)"
188207,67,"Dimiter Doichinov",0,67,"King Galenus / Champion #1"
223702,67,"Ian James Corlett",2,67,"Apple / Tickilish Licorice / Relish / Bag of Dog Food (voice)"
248774,67,"Calaix Alexander",0,67,"Extra Bar / Comedy Club"
254470,67,"Thomas J. Lang",0,67,"NFL Player / Green Bay Packer"
334,68,"Pat Healy",2,68,"Sir Edmund William Godfrey / Young Pharmacy Kid"
10202,68,"Waymond Lee",0,68,"Coliseum / Space Station Vendor (uncredited)"
18240,68,"Dan Griffin",0,68,"Businessman / Pedestrian on Sidewalk"
223702,68,"Jason Simpson",0,68,"Plum #2 / Beer Keg / Fat Guy / Fit Man (voice)"
248774,68,"Ramses Alexandre",0,68,"Extra Bar / Comedy Club"
254470,68,"Jordan Rodgers",0,68,"NFL Player / Green Bay Packer"
770,69,"Lennie Bluett",0,69,"Yankee Soldier in Shantytown / Townsperson"
1893,69,"Toby Longworth",0,69,"Sen. Lott Dodd / Gragra (voice)"
8489,69,"David Haines",2,69,"Rudy Clay / Rahaman Ali"
11615,69,"Keith Poulson",0,69,"College Student / Activist (uncredited)"
36668,69,"Meiling Melan\u00e7on",0,69,"Betsy Braddock / Psylocke"
188207,69,"Radoslav Parvanov",2,69,"Half Face / Champion"
223702,69,"Michael Daingerfield",2,69,"Chunk Munchers Cereal / Light Bulb / Indian Chutney (voice)"
248774,69,"Carl Banks",0,69,"Extra Bar / Comedy Club"
4723,70,"Katarina Hyde",1,70,"Isabella / Interpreter"
10564,70,"Cassandra L. Small",1,70,"Birthday Party Guest / Wedding Guest"
36668,70,"Kea Wong",1,70,"Jubilation Lee / Jubilee"
82703,70,"Ben Garant",2,70,"Egyptian Spectator / Italian Peasant #1 (voice)"
192141,70,"Ego Mikitas",0,70,"Actor / Host (uncredited)"
248774,70,"Daniel Bennett",0,70,"Extra Bar / Comedy Club"
1893,71,"Amanda Lucas",0,71,"Tey How / Diva Funquita (voice) (as Tyger)"
248774,71,"Blair Beusman",0,71,"Extra Bar / Comedy Club"
1891,72,"Richard Bonehill",0,72,"Stormtrooper / Snowtrooper / Rebel Soldier / ... (uncredited)"
36668,72,"Shauna Kain",0,72,"Theresa Rourke Cassidy / Siryn"
109431,72,"Ben Falcone",2,72,"Tony / Motel Desk Clerk"
248774,72,"Mikaila Beusman",0,72,"Extra Bar / Comedy Club"
254470,72,"Robert W. Krieger III",0,72,"Outrage 24/7 Newscaster Todd Derek"
9008,73,"Paul Perri",2,73,"Geologist / FBI Man"
248774,73,"Michael Bonfiglio",2,73,"Extra Bar / Comedy Club"
2080,74,"Patrick Stewart",2,74,"Charles Xavier / Professor X"
3059,74,"Constance  Talmadge",1,74,"Marguerite de Navarre / The Mountain Girl"
9008,74,"Wanda De Jesus",1,74,"Geologist / FBI Woman"
248774,74,"Gregory Brecher",0,74,"Extra Bar / Comedy Club"
323675,74,"Masha Silberberg",0,74,"Shopping Girl / Beach Goer (uncredited)"
280,75,"William Wisher Jr.",2,75,"Galleria Photographer / Cop (uncredited)"
14560,75,"Shawn Fogarty",0,75,"Mall Shopper / Bar and Grill Patron"
102651,75,"John Heartstone",0,75,"Soldier / Courtier (uncredited)"
248774,75,"Lauren Brown",1,75,"Extra Bar / Comedy Club"
279,76,"Richard Stilwell",0,76,"Count Almaviva in 'The Marriage of Figaro' / Don Giovanni in 'Don Giovanni' (singing voice) (uncredited)"
840,76,"Monty Jordan",0,76,"Special Forces Commander / Helicopter Pilot (uncredited)"
3059,76,"Joseph Henabery",2,76,"L'amiral de Coligny / Defendant"
39254,76,"Wendy Aaron",1,76,"Robot Handler / Fight Fan (uncredited)"
99861,76,"Robert Downey Jr.",2,76,"Tony Stark / Iron Man"
109414,76,"Steffie Grote",0,76,"LA Hipster / Driver (uncredited)"
248774,76,"Leila Ressler-Bunk",0,76,"Extra Bar / Comedy Club"
279,77,"John Tomlinson",0,77,"Dr. Bartolo in 'The Marriage of Figaro' / Commendatore in 'Don Giovanni' (singing voice) (uncredited)"
227735,77,"Rodolfo Madrigal",0,77,"Facility / Tourist"
248774,77,"Chelsea Canavan",0,77,"Extra Bar / Comedy Club"
279,78,"Willard White",0,78,"Antonio in 'The Marriage of Figaro' / Leporello in 'Don Giovanni' (singing voice) (uncredited)"
23629,78,"Brad Kelly",0,78,"Guard / Chauffeur #1"
38356,78,"Frank Welker",2,78,"Shockwave / Soundwave (voice)"
248774,78,"Claire Christerson",0,78,"Extra Bar / Comedy Club"
3059,79,"Tully Marshall",2,79,"High Priest of Bel / Friend of the Musketeer"
23629,79,"Peter Bryant",2,79,"Guard / Chauffeur #2"
39254,79,"Lamar Babi",0,79,"Russian / Boxing Fan (uncredited)"
44564,79,"Don Kress",0,79,"Auto Executive / Blackhawks Fan"
248774,79,"Emmanuel Christian",0,79,"Extra Bar / Comedy Club"
316727,79,"Brittany Mirabile",0,79,"Schoolgirl #1 Freakbride / Kimmy"
329440,79,"Lidija Antonic",0,79,"Mother of Sara / Jess"
1858,80,"Jess Harnell",2,80,"Ironhide / Barricade (voice)"
248774,80,"Chris Clarke",0,80,"Extra Bar / Comedy Club"
316727,80,"Naeem Duren",0,80,"Rev w / Angel in Command Center"
11,81,"Laine Liska",0,81,"Muftak / Cantina Band Member (uncredited)"
3059,81,"Taylor N. Duncan",0,81,"Captain of the Gateg / Bodyguard of the Princess Beloved"
82693,81,"Erica Lynne Marszalek",0,81,"Dance Competition Spectator / Bikini Tailgater (uncredited)"
248774,81,"Zachary Collinger",0,81,"Extra Bar / Comedy Club"
11,82,"Derek Lyons",2,82,"Temple Guard / Medal Bearer (uncredited)"
522,82,"Daniel Riordan",2,82,"Pilot / Strapping Young Man"
248774,82,"Valeria Cogliania",0,82,"Extra Bar / Comedy Club"
581,83,"Steve Reevis",2,83,"Sioux #1 / Warrior #1"
10715,83,"Joe Alaskey",2,83,"Bugs Bunny / Daffy Duck (voice)"
248774,83,"Daniel DeBiasio",0,83,"Extra Bar / Comedy Club"
581,84,"Sheldon Peters Wolfchild",0,84,"Sioux #2 / Warrior #2"
768,84,"Mark Dexter",2,84,"Albert Sickert / Prince Edward Albert Victor"
1018,84,"Missy Crider",0,84,"Waitress at Winkies (Diane / Betty)"
8373,84,"Frank Welker",2,84,"Soundwave / Devastator / Reedman / Grindor (voice)"
10138,84,"Donessa Alexander",0,84,"Birthday Party Guest / Expo Guest (uncredited)"
10715,84,"Jeff Bennett",2,84,"Yosemite Sam / Foghorn Leghorn (voice)"
17134,84,"Hunter Burke",2,84,"Hot Tub Man / Hotel Employee"
248774,84,"David Delarosa",0,84,"Extra Bar / Comedy Club"
1891,85,"Alan Harris",2,85,"Bossk / Bespin Security Guard (uncredited)"
2976,85,"Jesse Weafer",0,85,"IQ - Corny Collins Council / Welcome to the 60's Dancer"
8373,85,"Tom Kenny",2,85,"Wheelie / Skids (voice)"
10715,85,"Billy West",2,85,"Elmer Fudd / Peter Lorre (voice)"
44564,85,"Jamie Louachai",1,85,"Bar / Auto Show Patron"
68721,85,"Rockey Dickey Jr.",0,85,"Rose Hill Deputy / Extremis Soldier"
248774,85,"Mary DelMarco",0,85,"Extra Bar / Comedy Club"
329440,85,"\u010carni \u0110eri\u0107",0,85,"Father of Sara / Jess"
87,86,"Dickey Beer",2,86,"Thuggee in Railway Chase / Thuggee Knocked Off Ledge / Thuggee on Bridge (uncredited)"
809,86,"Kelly Asbury",2,86,"Page / Elf / Nobleman / Nobleman's Son (voice)"
10715,86,"Eric Goldberg",2,86,"Tweety Bird / Marvin the Martian / Speedy Gonzalez (voice)"
116741,86,"Camilo Kem Olmeda",0,86,"Bruce Lee Cosplayer / Noogler (uncredited)"
248774,86,"Spencer Dennis",0,86,"Extra Bar / Comedy Club"
809,87,"David P. Smith",0,87,"Herald / Man with Box (voice)"
2976,87,"Josh Feldman",0,87,"Jesse - Corny Collins Council / Welcome to the 60's Dancer"
14560,87,"Patrick Mel Hayes",0,87,"Shopper / Terrorist Victim"
223702,87,"Scott Underwood",0,87,"Gum / Twink / Krinkler's Chips / Pizza (voice)"
248774,87,"Derman Deniz",0,87,"Extra Bar / Comedy Club"
312221,87,"Liev Schreiber",2,87,"HBO 24/7 Narrator (voice)"
809,88,"Mark Moseley",2,88,"Mirror / Dresser (voice)"
2976,88,"Everett Smith",0,88,"Paulie - Corny Collins Council / Welcome to the 60's Dancer"
46738,88,"Mustafa Kamel",0,88,"Barbier de la Milice / Officer Milice Chr\u00e9tienne"
76341,88,"Stephen Dunlevy",2,88,"The Rock Rider Chief / The Winchman"
223702,88,"Lauren Miller",1,88,"Camille Toh / Tampon (voice)"
227306,88,"Kent Lee",0,88,"Olympic spectator / Japanese Olympic team member (uncredited)"
248774,88,"Tiffany Dixon",0,88,"Extra Bar / Comedy Club"
285783,88,"C\u00e9sar Domboy",0,88,"Jeff / Jean-Fran\u00e7ois"
8373,89,"Kevin Michael Richardson",2,89,"Prime #2 / Skipjack / Rampage (voice)"
223702,89,"Sam Vincent",0,89,"Old Pork Sausage / Refried Beans / Sandwich / Pop Tart / Licorice Rope (voice)"
248774,89,"Allie Dougharty",0,89,"Extra Bar / Comedy Club"
1271,90,"Veronique-Natale Szalankiewicz",0,90,"Daughter at Market (3 / 5 years old)"
223702,90,"Greg Tiernan",2,90,"Potato / Noodle Soup (voice)"
248774,90,"Ryan Edmunson",0,90,"Extra Bar / Comedy Club"
270487,90,"Clifton Samuels",0,90,"Sailor / Dancer"
1891,91,"Ralph Morse",0,91,"Stormtrooper / Imperial Comms Officer / Rebel Soldier (uncredited)"
8988,91,"Amy Quick Parrish",1,91,"Schizophrenic Runaway / Barn Partygoer"
10138,91,"Chris Borden",0,91,"Dignitary / Expo Attendee (uncredited)"
44115,91,"Samantha Marsden",1,91,"Media person / Basketball Game Fan (uncredited)"
223702,91,"Brian Dobson",0,91,"Italian Tomato / Lettuce (voice)"
248774,91,"Alexandra Ellis",0,91,"Extra Bar / Comedy Club"
45269,92,"Sean Talo",0,92,"BBC Technician / Soldier (uncredited)"
223702,92,"Harland Williams",2,92,"Ketchup / Drug Dealer / Baba Ganoush (voice)"
248774,92,"Peter Fairman",0,92,"Extra Bar / Comedy Club"
613,93,"Michael Kind",2,93,"SA-Mann / Ruinenkeller"
809,93,"Chris Miller",2,93,"Humphries / Magic Mirror (voice)"
16869,93,"Quentin Tarantino",2,93,"First Scalped Nazi / American Soldier in 'Pride of Nation' (uncredited)"
223702,93,"Alistair Abell",2,93,"Mariachi Salsa / Gefilte Fish (voice)"
248774,93,"Margaret Farmer",0,93,"Extra Bar / Comedy Club"
302156,93,"Ian Burfield",0,93,"Fisherman / Father"
809,94,"Latifa Ouaou",1,94,"Doll / Jill (voice)"
44564,94,"Jim Nieciecki",0,94,"Pedestrian / Restaurant Patron"
102651,94,"Peter Stacey",0,94,"Soldier / Courtier (uncredited)"
223702,94,"Iris Apatow",1,94,"Berry Good Candies / Grape #3 / Coconut Milk (voice)"
248774,94,"Michelle Fetky",0,94,"Extra Bar / Comedy Club"
809,95,"Alina Phelan",1,95,"Maiden #1 / Generic Female #2 (voice)"
14560,95,"Dan Marshall",0,95,"Mall Shopper / Dancing Bistro Waiter at Wedding"
248774,95,"Chloe Fitzpatrick",0,95,"Extra Bar / Comedy Club"
268920,95,"Lyle R. Guidroz",0,95,"Casino Patron / Roadblock Driver"
4638,96,"Edgar Wright",2,96,"Shelf Stacker / Voice of Dave (uncredited)"
248774,96,"Joseph Gabler",0,96,"Extra Bar / Comedy Club"
223702,97,"Maryke Hendrikse",1,97,"Popped Cherry Mixer / Plum #1 / Loretta Bun / Frozen Fruitz (voice)"
248774,97,"Chad Gardella",0,97,"Extra Bar / Comedy Club"
550,98,"Trey Ore",0,98,"Fight Club Patron / Guy #2 in Video Store"
820,98,"Ron Rifkin",2,98,"Mr. Goldberg / Spiesel (credited on Director's Cut)"
223702,98,"Nicole Oliver",1,98,"Sally Bun / Ice Cream / Watermelon / Female Shopper #1 (voice)"
248774,98,"Adrine Georges",0,98,"Extra Bar / Comedy Club"
68721,99,"Jake Dewitt",0,99,"Room Service Waiter / Extremis Soldier"
83542,99,"Brody Nicholas Lee",2,99,"Javier Gomez / Jonas / Zachry's Older Nephew"
223702,99,"Kelly Sheridan",1,99,"Roberta Bun / Grape #2 / Female Shopper #2 (voice)"
248774,99,"Noel Gretchin",0,99,"Extra Bar / Comedy Club"
293660,99,"Ryan Reynolds",2,99,"Wade Wilson / Deadpool"
248774,100,"Lauren Ver Hage",0,100,"Extra Bar / Comedy Club"
11,101,"Tom Sylla",0,101,"Massassi Outpost Announcer / Various Voices (voice) (uncredited)"
83542,101,"Raevan Lee Hanan",0,101,"Little Girl with Orison at Papa Song's / Catkin / Zachry Relative"
248774,101,"April Hayes",0,101,"Extra Bar / Comedy Club"
197,102,"Dean Lopata",2,102,"Madbaker / Flagman"
559,102,"Paul Edney",2,102,"New York City Commuter / Driver (uncredited)"
19995,102,"Julene Renee",1,102,"Ambient Room Tech / Troupe"
39254,102,"Sandy Coonan",1,102,"Metro Fan - Big Rock / Zoo (uncredited)"
109445,102,"Tyree Brown",0,102,"Young Kristoff / Additional Voices (voice)"
248774,102,"Ashley Hernandez",0,102,"Extra Bar / Comedy Club"
3580,103,"Kerry Hennessy",0,103,"Church Member / Protestor / Witness (uncredited)"
9398,103,"Richard Stanley",0,103,"Night Club Bouncer / Biff"
248774,103,"Samantha Hernandez",0,103,"Extra Bar / Comedy Club"
9398,104,"Shabazz Richardson",0,104,"Night Club Bouncer / Maurice"
83542,104,"Niall Greig Fulton",0,104,"Haskell Moore's Dinner Guest / Mozza Hoggins"
248774,104,"Sarah Howard",0,104,"Extra Bar / Comedy Club"
291870,104,"Mark Smith",2,104,"Beach-Goer / Biker / Construction Worker (uncredited)"
299687,104,"Cade Canon Ball",2,104,"Kenny / \Oompa\"
3580,105,"Christopher Karl Johnson",2,105,"Protester / Man on Corner with Newspaper Smoking (uncredited)"
83542,105,"Louis Dempsey",0,105,"Haskell Moore's Dinner Guest / Jarvis Hoggins"
248774,105,"Kate Hurwitz",0,105,"Extra Bar / Comedy Club"
49538,106,"Ludger Pistor",2,106,"1st German / Pig Farmer"
83542,106,"Martin Docherty",0,106,"Haskell Moore's Dinner Guest / Eddie Hoggins"
248774,106,"Julia Keith",0,106,"Extra Bar / Comedy Club"
3059,107,"Kate Bruce",1,107,"Old Babylonian Mother / The City Mother (uncredited)"
49538,107,"Wilfried Hochholdinger",2,107,"2nd German / Tailor"
83542,107,"Alistair Petrie",2,107,"Haskell Moore's Dinner Guest / Musician / Felix Finch / Lascivious Businessman"
216282,107,"Apollo Bacala",0,107,"Friend / Family"
248774,107,"Nicholas Kemp",0,107,"Extra Bar / Comedy Club"
23685,108,"Robert 'Duckie' Carpenter",0,108,"Record Store Owner / Coma Victim"
83542,108,"Sylvestra Le Touzel",1,108,"Haskell Moore's Dinner Guest / Nurse Judd / Aide in Slaughtership"
248774,108,"Saodat Khaimova",0,108,"Extra Bar / Comedy Club"
268920,108,"Patrick Kearns",0,108,"Driver / Wedding Guest"
11,109,"Harold Weed",0,109,"Ketwol / Melas (uncredited)"
45317,109,"Shawn Fogarty",0,109,"Ringside Reporter / Gym Fight Spectator / Courtroom Attendee / Pedestrian / Precision Driver (uncredited)"
248774,109,"Sara Kiener",0,109,"Extra Bar / Comedy Club"
248774,110,"Joeseph Krings",0,110,"Extra Bar / Comedy Club"
248774,111,"Justin Lerner",0,111,"Extra Bar / Comedy Club"
248774,112,"Joseph Lindberg",0,112,"Extra Bar / Comedy Club"
44564,113,"Chas Valencia",0,113,"Auto Show Attendee / Blackhawks Fan / Little Chinatown Pedestrian"
248774,113,"Bryan Longchamp",0,113,"Extra Bar / Comedy Club"
2118,114,"Don Pulford",0,114,"Officer / Detective at Hollywood Station"
248774,114,"Crystal Lonnenberg",0,114,"Extra Bar / Comedy Club"
268920,114,"Taylor Lissarrague",1,114,"Quincea\u00f1era Guest / Cocktail Waitress"
72105,115,"Zane Cowans",0,115,"Kid #1 / Young Ted's Voice"
248774,115,"Katia Maguire",0,115,"Extra Bar / Comedy Club"
150689,116,"Scherrikar Bell",0,116,"Townsperson / Ball Guest (uncredited)"
248774,116,"Bruce McLaverty",0,116,"Extra Bar / Comedy Club"
248774,117,"Octawie Moore",0,117,"Extra Bar / Comedy Club"
1585,118,"Franklin Parker",2,118,"Photographer / Reporter (uncredited)"
20504,118,"Spencer Sano",0,118,"Biker / Town Thug"
216282,118,"Deborah Claybaugh",1,118,"Parent / Rescued Townsperson"
248774,118,"Amy Novondo",1,118,"Extra Bar / Comedy Club"
1271,119,"Neon Cobran",0,119,"Litter Bearer / Slave"
16869,119,"S\u00f6nke M\u00f6hring",2,119,"Private Butz / Walter Frazer"
216282,119,"John Dickerson",2,119,"Teacher / Fire Chief"
248774,119,"Suzanne Oddo",0,119,"Extra Bar / Comedy Club"
268920,119,"Mike R. Moreau",0,119,"Sheriff Deputy / Pedestrian with Car"
2976,120,"Sal Scozzari",0,120,"Good Morning Baltimore Dancer / Welcome to the 60's Dancer"
14560,120,"George J. Vezina",2,120,"Bar Patron / Shopper"
248774,120,"Melanie \u00d6n",0,120,"Extra Bar / Comedy Club"
316727,120,"Wayne Malm Jr.",0,120,"NFFA Soldier / Parishioner (uncredited)"
1891,121,"Alan Austen",0,121,Stormtrooper/Snowtrooper
2976,121,"Charles Seminerio",0,121,"Good Morning Baltimore Dancer / Welcome to the 60's Dancer"
68734,121,"Adrienne Barbeau",1,121,"Nina / Serksi the Gallactic Witch"
150689,121,"Janet Dawe",0,121,"Townsperson / Onion Seller (uncredited)"
248774,121,"Joseph Passalucqua",0,121,"Extra Bar / Comedy Club"
1891,122,"Jim Dowdall",0,122,Stormtrooper/Snowtrooper
76341,122,"Ben Smith-Petersen",2,122,"Chanting War Boy / Red Flare Warrior"
248774,122,"Karmenife Gomez-Paulino",0,122,"Extra Bar / Comedy Club"
1891,123,"Ian Durrant",0,123,Stormtrooper/Snowtrooper
248774,123,"Emily Pena",0,123,"Extra Bar / Comedy Club"
1891,124,"Tom Egeland",0,124,Stormtrooper/Snowtrooper
9762,124,"Nicole Catrice Keller",1,124,"MSA Student / Ballet Dancer"
14560,124,"G.A. West",0,124,"Security Guard / Mall Shopper"
248774,124,"Joao Perdoma",0,124,"Extra Bar / Comedy Club"
1891,125,"Alan Flyng",0,125,Stormtrooper/Snowtrooper
